UsuarioID,TIPO_CLIENTE_BEME,SEGMENTO_BEME,NANO_SEGMENTO,MICRO_SEGMENTO,MODULO,ZONA,CTA_CTA_BIPERSONAL,CTA_CTA_UNIPERSONAL,CUENTA_PROVEEDOR,CUENTA_RUT,CUENTA_EMPRENDEDOR,CAJA_VECINA,CHEQ_MICROEMPRESA,CHEQ_OTRA,CTA_CTE_OTRA,LINEA_DE_CREDITO,TARJETA,EDAD,COMPORTAMIENTO_SBIF,COMPORTAMIENTO_BEME,SEXO,TIPO_PERSONA,TIPO_SOCIEDAD_CRITERIO_BEME,TRX_APP,TRX_BATCH,TRX_BECO,TRX_Buzonera,TRX_Caja,TRX_Caja_Vecina,TRX_Cajero_Automatico,TRX_Dispensadores,TRX_FALABELLA,TRX_Internet,TRX_Meson,TRX_MYPE,TRX_RedBanc,TRX_RedCompra,TRX_ServiEstado,Uso_Digital_3M,Uso_Web_3M,Uso_App_3M,Uso_Digital_Anual,Uso_Web_Anual,Uso_App_Anual,Con_Clave_Atm,Con_Clave_INET,Hab_BIPass,PERFIL_RIESGO,INF_COMERCIAL,GRP_PROPENSION,TIPO_CLIENTE,TIENE_PREAP,CANAL
3360622,Microempresas,Pesca,Segmento B,Segmento B,Region 3,Zona 2,0,0,0,0,1,0,1,0,0,0,1,65,Regular,Malo,M,2,Cooperativas,14,42,72,23,30,94,28,78,33,40,91,12,59,10,22,0,1,0,1,0,0,1,0,0,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,SI,VENTA CENTRALIZADA
4030422,sin producto,Turismo,Segmento A,Segmento C,Region 2,Zona 2,0,0,1,0,0,0,1,1,1,1,1,72,Malo,Regular,F,2,Sociedad,88,93,32,54,57,6,72,56,8,80,61,9,10,36,52,1,1,0,1,1,0,0,0,1,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
9003867,sin producto,OMS,Segmento C,Segmento B,Region 2,Zona 3,0,1,0,0,0,1,0,0,0,1,0,30,Regular,Regular,M,2,Cooperativas,20,94,13,24,28,33,2,79,78,62,66,84,94,21,60,1,0,1,1,1,0,1,0,1,Bueno,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,SALESFORCE -WEB
6466562,no deudor,OMS,Segmento A,Segmento A,Region 3,Zona 1,1,1,1,0,1,1,1,0,1,1,0,64,Malo,Regular,F,2,Sociedad,39,38,23,80,28,54,26,8,41,64,48,76,52,63,21,1,1,0,1,1,1,0,0,0,Bueno,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,RED SUCURSALES
7741213,sin producto,Turismo,Segmento C,Segmento B,Region 3,Zona 3,1,1,0,0,0,0,1,1,1,1,0,60,Bueno,Regular,F,2,Federacion,19,98,95,26,58,5,33,44,46,20,37,27,10,55,73,0,0,0,0,1,0,0,1,1,Bueno,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,NO,NULL
4544507,castigado,Comercial,Segmento A,Segmento C,Region 2,Zona 1,0,0,0,0,0,0,0,1,0,0,0,36,Regular,Regular,F,2,Sindicatos,94,44,60,55,85,16,39,77,92,63,70,2,44,45,33,1,1,0,1,0,0,1,1,0,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,NO,RED SUCURSALES
8527118,castigado,Pesca,Segmento C,Segmento C,Region 2,Zona 1,0,0,1,0,1,0,1,0,1,0,0,30,Bueno,Regular,F,1,Sociedad,48,8,83,44,14,30,67,56,51,78,59,87,7,68,83,1,0,0,0,1,1,0,1,1,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente Finaciado,NO,SALESFORCE - CCL
9694306,no deudor,Comercial,Segmento C,Segmento A,Region 2,Zona 3,0,0,1,0,0,1,1,1,1,1,1,24,Regular,Bueno,F,2,SPA,13,99,22,69,0,35,36,63,38,30,17,89,88,92,14,0,0,0,1,0,1,1,1,0,Bueno,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,SALESFORCE - CCL
8271521,no deudor,Turismo,Segmento B,Segmento A,Region 1,Zona 1,1,1,0,1,0,0,1,1,1,0,0,56,Malo,Regular,F,1,SPA,4,10,97,71,61,54,30,69,10,6,25,35,48,80,66,1,1,1,0,1,0,1,1,0,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
5956783,deudor comercial,Comercial,Segmento C,Segmento B,Region 3,Zona 2,0,1,0,0,0,0,0,0,0,0,0,37,Malo,Bueno,F,1,Federacion,3,76,76,22,9,13,3,7,6,21,50,75,74,63,3,1,0,0,0,0,0,1,0,1,Bueno,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
9962374,castigado,OMS,Segmento A,Segmento C,Region 2,Zona 2,1,1,1,0,0,1,1,1,1,1,0,54,Regular,Regular,F,1,SPA,30,33,19,13,1,11,80,91,68,94,53,87,94,55,22,0,1,1,0,0,1,0,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
8690815,deudor uso medio de pago,OMS,Segmento B,Segmento A,Region 3,Zona 1,1,0,0,0,0,1,0,0,1,1,1,50,Regular,Regular,F,2,Federacion,64,38,33,52,89,27,59,27,86,57,16,97,82,82,31,1,1,0,1,1,0,1,0,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,SI,SALESFORCE - CCL
4901131,deudor comercial,Transporte,Segmento A,Segmento C,Region 1,Zona 1,0,0,0,1,0,0,1,1,0,0,1,67,Bueno,Bueno,F,2,Federacion,16,12,35,35,89,10,57,71,36,27,15,27,88,0,67,0,1,0,0,0,0,0,0,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,SI,NULL
8789023,deudor no comercial,Comercial,Segmento B,Segmento B,Region 2,Zona 2,0,1,1,0,0,1,1,1,0,1,1,64,Bueno,Bueno,M,1,SPA,53,58,45,97,95,63,74,13,87,13,95,4,86,2,46,1,1,0,1,0,0,0,1,0,Excelente,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
7214309,deudor comercial,Pesca,Segmento C,Segmento C,Region 3,Zona 2,0,0,0,1,0,0,0,1,1,1,0,67,Bueno,Regular,F,2,Sociedad,94,85,30,95,52,40,78,79,77,53,94,96,27,1,2,0,0,1,1,0,0,0,1,0,Malo,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,NO,RED SUCURSALES
7709845,sin producto,Pesca,Segmento A,Segmento A,Region 1,Zona 1,1,1,1,1,0,0,0,1,1,0,0,26,Bueno,Regular,F,2,Cooperativas,79,16,6,66,52,43,33,96,87,89,44,96,43,81,22,1,1,1,0,1,0,1,0,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,SI,RED SUCURSALES
1608453,Microempresas,Turismo,Segmento B,Segmento A,Region 2,Zona 2,0,0,1,1,1,1,1,0,1,1,0,43,Malo,Regular,M,2,Sindicatos,61,85,11,80,58,28,59,88,42,33,73,38,43,62,7,1,1,1,0,0,1,1,0,0,Bueno,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
7004267,deudor no comercial,Pesca,Segmento C,Segmento A,Region 3,Zona 1,1,1,0,1,1,0,0,1,0,0,1,47,Bueno,Malo,F,2,Cooperativas,9,21,49,40,48,40,56,20,23,66,70,23,70,82,54,0,1,1,1,0,1,0,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
7563808,sin producto,Transporte,Segmento A,Segmento C,Region 3,Zona 2,1,1,0,1,1,1,0,0,1,0,0,74,Bueno,Malo,M,2,SPA,75,22,29,8,58,31,75,10,13,76,70,44,45,16,60,1,1,0,0,0,1,1,1,1,Malo,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,NO,RED SUCURSALES
8567789,deudor comercial,Turismo,Segmento C,Segmento A,Region 2,Zona 1,1,0,1,0,1,0,0,1,0,1,1,51,Malo,Regular,F,1,SPA,0,3,63,70,39,52,46,95,22,49,14,23,34,99,76,1,1,1,1,1,0,0,0,1,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente No Financiado,NO,NULL
6607764,no deudor,OMS,Segmento C,Segmento A,Region 1,Zona 1,1,1,0,1,0,0,0,0,0,1,0,35,Regular,Bueno,F,2,Cooperativas,55,41,5,86,46,51,16,10,90,53,7,62,70,90,53,1,0,1,1,0,1,0,0,0,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,NO,NULL
1374563,castigado,Pesca,Segmento A,Segmento A,Region 3,Zona 2,1,0,1,1,1,0,1,0,0,0,1,48,Bueno,Regular,M,2,Sindicatos,74,8,79,63,70,10,89,56,32,45,59,72,9,68,7,0,0,0,0,1,1,1,1,1,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
1919667,Microempresas,Transporte,Segmento C,Segmento B,Region 1,Zona 1,0,0,1,0,1,0,1,0,0,0,1,61,Malo,Regular,M,2,Sindicatos,39,17,89,31,49,40,60,99,44,76,16,24,73,74,15,0,0,0,1,1,1,1,1,1,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,SI,RED SUCURSALES
5043485,sin producto,Turismo,Segmento A,Segmento B,Region 3,Zona 1,0,1,0,0,0,1,0,0,1,1,1,72,Regular,Regular,F,2,Sociedad,37,61,72,39,99,93,18,96,5,92,24,94,53,66,41,0,1,1,1,1,1,0,0,0,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
4748904,deudor uso medio de pago,Comercial,Segmento A,Segmento B,Region 2,Zona 3,0,1,1,0,0,0,0,1,1,0,0,40,Malo,Regular,F,2,SPA,59,17,86,82,78,54,7,18,60,87,19,82,48,43,74,1,1,1,1,0,0,1,0,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,VENTA CENTRALIZADA
7309995,deudor uso medio de pago,Turismo,Segmento B,Segmento B,Region 1,Zona 3,1,0,0,0,0,1,0,1,1,0,0,37,Malo,Regular,F,2,Cooperativas,64,3,98,39,76,86,68,13,7,77,90,64,35,31,58,0,0,1,1,1,1,0,0,1,Malo,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente Finaciado,SI,RED SUCURSALES
7832182,sin producto,Transporte,Segmento A,Segmento C,Region 3,Zona 3,0,0,0,0,1,1,0,0,1,1,0,37,Bueno,Regular,F,1,SPA,56,3,95,51,63,60,32,10,97,20,95,60,44,28,40,1,1,1,1,0,0,1,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,RED SUCURSALES
7378884,castigado,Pesca,Segmento B,Segmento B,Region 2,Zona 1,1,1,0,0,1,0,1,0,0,0,0,53,Malo,Bueno,F,2,Sindicatos,98,53,74,67,55,32,81,5,41,95,79,3,13,69,16,0,0,0,1,1,1,1,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente Finaciado,SI,SALESFORCE -WEB
4052182,deudor comercial,Turismo,Segmento A,Segmento A,Region 3,Zona 1,1,1,1,0,1,1,0,0,1,0,0,33,Regular,Regular,F,1,Sociedad,76,94,84,37,44,10,77,17,6,95,90,24,84,5,17,0,1,0,1,1,1,1,0,1,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,SI,VENTA CENTRALIZADA
4880944,deudor comercial,Comercial,Segmento B,Segmento A,Region 2,Zona 3,1,1,0,1,1,1,0,1,1,0,0,46,Malo,Malo,F,2,Sociedad,82,7,21,28,77,51,24,41,96,11,27,51,3,78,53,1,1,1,0,0,1,0,0,0,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,SI,NULL
2574035,deudor comercial,Agricola,Segmento A,Segmento C,Region 1,Zona 3,1,1,1,1,1,1,1,1,0,0,1,64,Regular,Bueno,M,1,Sindicatos,57,72,1,30,55,30,83,43,51,8,38,0,94,42,45,1,0,1,0,0,0,1,0,1,Bueno,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,SALESFORCE - CCL
7893020,castigado,Turismo,Segmento C,Segmento B,Region 2,Zona 2,0,0,1,0,1,1,0,0,0,1,1,23,Bueno,Regular,M,2,Sociedad,9,39,8,52,93,67,0,7,86,26,94,42,9,47,92,1,1,1,0,1,1,0,0,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,SALESFORCE - CCL
6734920,deudor no comercial,OMS,Segmento B,Segmento A,Region 3,Zona 1,0,1,1,0,1,0,1,0,0,1,0,44,Regular,Malo,F,1,Federacion,20,70,29,9,95,90,25,10,18,66,11,20,48,35,60,0,1,0,1,1,0,0,1,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,RED SUCURSALES
4408293,sin producto,Turismo,Segmento B,Segmento B,Region 1,Zona 3,1,0,0,0,1,1,1,1,1,1,1,53,Regular,Malo,M,2,Sindicatos,38,35,25,14,55,57,29,11,80,76,96,44,4,97,18,1,1,1,0,0,1,1,0,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,NO,VENTA CENTRALIZADA
1443409,castigado,OMS,Segmento A,Segmento A,Region 1,Zona 3,1,1,1,0,0,0,1,1,1,0,1,59,Bueno,Regular,F,1,SPA,48,8,19,35,96,34,64,46,25,58,14,64,6,11,7,1,0,0,1,1,1,0,0,1,Bueno,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,VENTA CENTRALIZADA
1925809,no deudor,Agricola,Segmento B,Segmento B,Region 1,Zona 1,1,0,1,1,0,0,1,0,0,0,1,35,Regular,Malo,F,2,Sociedad,83,18,99,40,14,38,32,88,91,34,69,43,91,32,64,0,1,0,1,0,0,1,1,0,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,NO,RED SUCURSALES
2795308,deudor no comercial,Turismo,Segmento C,Segmento C,Region 1,Zona 3,0,0,0,0,1,1,1,1,0,1,1,42,Malo,Bueno,M,2,Cooperativas,83,32,96,82,50,27,32,17,57,37,91,74,17,16,55,0,0,1,1,0,1,1,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,SI,SALESFORCE -WEB
6344999,no deudor,Turismo,Segmento B,Segmento B,Region 1,Zona 1,1,0,1,1,0,0,1,1,1,0,1,41,Malo,Regular,F,1,Sociedad,19,60,7,80,39,93,16,47,96,97,46,85,37,60,92,0,0,0,0,0,1,1,0,0,Malo,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,NO,RED SUCURSALES
5685489,deudor uso medio de pago,Comercial,Segmento C,Segmento B,Region 1,Zona 2,1,1,1,1,1,1,1,0,1,1,1,45,Regular,Malo,F,2,Sociedad,96,25,11,31,84,84,72,62,29,44,5,84,40,56,80,1,1,1,0,1,1,1,1,1,Bueno,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,NO,VENTA CENTRALIZADA
3163942,castigado,Comercial,Segmento C,Segmento B,Region 2,Zona 2,0,0,1,0,0,1,1,1,0,1,0,59,Bueno,Regular,M,1,Cooperativas,5,27,80,87,81,17,96,90,80,35,16,5,33,73,95,1,1,1,0,0,0,0,0,0,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,SALESFORCE -WEB
2330741,deudor uso medio de pago,Agricola,Segmento A,Segmento B,Region 2,Zona 3,1,1,1,0,1,1,1,0,1,0,1,70,Bueno,Malo,M,1,Sociedad,95,31,58,25,95,81,30,89,29,25,27,49,58,40,59,1,1,1,0,1,1,1,1,0,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,SALESFORCE -WEB
6391363,no deudor,OMS,Segmento A,Segmento B,Region 3,Zona 3,0,0,0,1,0,1,0,1,1,1,0,71,Malo,Malo,F,1,SPA,28,70,69,65,5,93,24,79,95,78,5,53,62,80,50,1,1,1,1,1,0,0,0,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,SI,NULL
9549488,deudor comercial,OMS,Segmento B,Segmento C,Region 1,Zona 3,0,1,1,0,1,1,0,0,0,0,0,22,Regular,Bueno,F,1,SPA,91,62,81,97,80,1,75,54,88,13,93,81,60,68,20,0,0,0,1,1,0,1,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente No Financiado,NO,SALESFORCE -WEB
2149651,no deudor,Pesca,Segmento B,Segmento B,Region 3,Zona 2,1,0,0,1,1,1,0,1,0,1,0,25,Bueno,Regular,F,1,Sindicatos,90,70,1,56,34,42,0,11,18,89,1,55,44,98,47,0,1,1,1,1,1,0,0,1,Excelente,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
8771292,no deudor,Comercial,Segmento A,Segmento C,Region 3,Zona 1,0,0,1,1,1,1,1,0,0,0,0,69,Malo,Malo,M,2,Sociedad,68,72,94,43,44,82,12,41,6,18,7,50,29,81,85,1,1,1,0,0,1,0,1,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,RED SUCURSALES
7289369,deudor uso medio de pago,Agricola,Segmento A,Segmento C,Region 1,Zona 1,1,1,0,0,0,0,1,0,1,1,0,24,Regular,Malo,M,1,SPA,53,17,88,95,3,48,10,32,59,38,18,48,34,64,61,1,0,0,1,0,1,0,0,1,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,SALESFORCE - CCL
6144396,deudor uso medio de pago,Pesca,Segmento C,Segmento B,Region 2,Zona 3,0,1,0,1,0,0,0,1,0,0,0,67,Bueno,Bueno,M,2,Cooperativas,34,41,45,20,79,70,47,24,41,69,43,11,72,68,61,1,1,0,0,1,1,1,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,NULL
9027879,deudor no comercial,Pesca,Segmento A,Segmento B,Region 1,Zona 3,0,0,0,1,1,0,1,1,1,1,1,40,Malo,Malo,M,1,Sociedad,67,27,47,69,58,26,92,83,85,41,13,28,4,86,71,0,0,1,1,0,1,0,0,0,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,SI,SALESFORCE -WEB
4864044,no deudor,Agricola,Segmento C,Segmento B,Region 2,Zona 3,0,0,1,1,1,0,0,1,1,1,0,46,Malo,Regular,F,2,Federacion,31,37,2,73,98,3,32,55,74,43,55,26,56,36,0,1,0,0,1,0,1,1,1,1,Excelente,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,NULL
3761195,castigado,Turismo,Segmento A,Segmento C,Region 3,Zona 3,0,1,1,1,1,0,1,0,1,0,1,40,Regular,Malo,M,2,Sindicatos,22,54,80,19,44,87,67,71,7,2,19,25,86,78,53,0,1,1,1,1,0,1,0,1,Malo,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,SI,RED SUCURSALES
2623753,castigado,Comercial,Segmento C,Segmento A,Region 2,Zona 1,0,0,1,1,0,0,0,1,1,1,1,62,Regular,Regular,M,1,SPA,52,80,18,38,4,67,1,86,2,14,9,10,98,73,97,1,0,0,0,1,0,0,1,0,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,NULL
7122593,sin producto,Pesca,Segmento C,Segmento B,Region 2,Zona 2,1,1,1,1,1,0,0,0,1,1,1,61,Malo,Regular,M,1,Cooperativas,43,21,14,3,1,93,10,64,81,18,37,97,45,38,7,0,0,1,0,1,1,0,0,0,Bueno,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,SI,VENTA CENTRALIZADA
4951537,castigado,Turismo,Segmento B,Segmento C,Region 3,Zona 2,1,1,0,0,0,1,0,1,0,1,1,33,Regular,Malo,F,1,SPA,93,25,43,93,6,70,96,71,67,86,2,79,51,53,0,0,1,1,0,0,0,1,0,1,Bueno,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,RED SUCURSALES
6420608,deudor uso medio de pago,Agricola,Segmento B,Segmento B,Region 1,Zona 1,1,1,0,1,1,0,1,1,0,0,1,22,Malo,Malo,M,2,SPA,65,30,72,4,83,67,88,49,76,41,41,95,93,66,92,0,0,1,1,0,1,1,1,1,Excelente,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,VENTA CENTRALIZADA
6737724,deudor uso medio de pago,Pesca,Segmento C,Segmento B,Region 2,Zona 1,1,1,1,1,1,0,0,0,1,1,0,35,Regular,Malo,M,2,Sindicatos,90,8,14,62,49,24,22,24,84,90,17,39,22,47,27,0,0,1,0,1,1,1,0,1,Malo,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,SI,VENTA CENTRALIZADA
6317883,deudor no comercial,Pesca,Segmento A,Segmento A,Region 1,Zona 1,0,0,0,0,1,1,1,1,1,1,1,50,Regular,Regular,M,2,SPA,49,37,49,95,98,86,13,81,41,52,70,54,42,63,25,1,1,0,1,1,0,1,1,1,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
3316727,no deudor,Comercial,Segmento A,Segmento A,Region 2,Zona 1,1,0,1,0,0,1,0,1,0,0,1,37,Malo,Bueno,F,2,Sindicatos,75,7,5,54,35,89,57,98,47,81,74,56,75,53,59,0,0,0,0,1,1,0,0,1,Malo,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
6454404,Microempresas,Turismo,Segmento B,Segmento A,Region 3,Zona 2,0,0,1,1,0,1,1,0,0,0,0,34,Bueno,Regular,F,2,Sindicatos,58,10,77,13,16,33,50,15,38,97,56,54,11,90,81,1,0,0,1,1,0,1,1,0,Excelente,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,NO,SALESFORCE - CCL
6305055,deudor no comercial,Turismo,Segmento C,Segmento C,Region 1,Zona 1,1,1,1,1,1,0,1,1,1,0,1,72,Regular,Malo,M,2,Sociedad,40,28,90,92,25,57,90,2,68,61,73,30,34,58,76,0,1,0,1,1,0,1,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente Finaciado,SI,SALESFORCE - CCL
2360734,deudor uso medio de pago,Turismo,Segmento C,Segmento B,Region 1,Zona 3,1,1,0,1,0,0,0,1,1,1,1,41,Bueno,Regular,M,1,Cooperativas,5,51,18,0,21,63,79,47,78,34,36,85,83,53,74,0,1,0,0,1,0,0,0,1,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,NO,RED SUCURSALES
5582347,deudor uso medio de pago,Transporte,Segmento B,Segmento C,Region 3,Zona 3,0,1,0,1,0,0,0,1,0,1,1,51,Bueno,Malo,F,2,Federacion,90,41,45,8,60,32,26,64,78,73,73,6,70,70,73,0,1,1,0,0,1,1,1,1,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
9951592,no deudor,OMS,Segmento A,Segmento C,Region 2,Zona 1,0,0,0,0,0,0,1,1,0,0,1,33,Malo,Malo,F,1,Federacion,5,98,61,1,81,62,47,11,17,71,37,80,52,68,48,0,0,1,0,1,1,0,1,1,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,NO,NULL
2658986,castigado,Pesca,Segmento A,Segmento C,Region 3,Zona 3,1,0,1,1,1,1,0,1,0,0,0,18,Malo,Regular,M,2,Sindicatos,58,99,33,94,68,70,54,93,9,97,85,69,51,76,27,1,0,0,0,1,0,1,1,1,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,SALESFORCE - CCL
6662972,Microempresas,Agricola,Segmento A,Segmento C,Region 3,Zona 1,0,1,1,0,0,0,0,0,0,0,1,69,Malo,Regular,F,1,Cooperativas,7,44,28,60,74,60,11,32,98,18,55,99,19,38,76,0,0,1,1,0,1,1,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,SALESFORCE - CCL
6128296,deudor no comercial,Pesca,Segmento B,Segmento B,Region 2,Zona 3,0,1,0,1,1,0,1,0,0,0,0,56,Bueno,Bueno,M,1,Federacion,20,27,11,33,35,50,3,93,45,33,29,23,20,50,35,0,1,0,0,0,1,0,0,1,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,SALESFORCE -WEB
8192672,deudor no comercial,Transporte,Segmento A,Segmento C,Region 3,Zona 1,0,1,0,1,1,0,1,0,0,0,1,41,Regular,Malo,F,1,Cooperativas,94,94,1,57,14,5,70,48,45,23,35,60,6,94,65,0,0,0,1,0,1,0,0,1,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,SI,NULL
9051101,deudor uso medio de pago,Agricola,Segmento C,Segmento A,Region 1,Zona 1,1,0,1,1,1,0,0,0,1,1,0,44,Malo,Bueno,M,2,Cooperativas,27,47,74,50,91,70,0,20,47,94,82,28,87,52,27,0,1,0,1,0,0,1,1,1,Bueno,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,NO,VENTA CENTRALIZADA
2416759,sin producto,Pesca,Segmento C,Segmento A,Region 3,Zona 2,1,1,0,1,1,0,1,1,0,1,1,28,Bueno,Malo,F,1,Sindicatos,34,43,18,99,50,83,11,34,11,19,50,76,21,69,44,0,1,1,1,1,0,0,1,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,RED SUCURSALES
9742502,sin producto,Turismo,Segmento B,Segmento C,Region 2,Zona 3,0,0,0,0,0,0,0,0,0,1,1,39,Regular,Regular,M,2,Federacion,59,77,41,2,76,57,53,54,12,93,46,78,53,30,19,0,0,0,0,1,0,0,0,1,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,NULL
8415244,sin producto,OMS,Segmento B,Segmento A,Region 1,Zona 1,1,1,1,0,0,1,1,0,1,1,0,63,Malo,Regular,F,2,Federacion,79,77,37,61,24,38,9,41,51,19,81,51,2,6,89,1,1,1,0,0,0,0,0,0,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,RED SUCURSALES
4980515,Microempresas,Pesca,Segmento C,Segmento A,Region 3,Zona 2,0,0,1,1,1,0,1,0,0,1,1,64,Malo,Regular,M,2,Sociedad,57,1,62,1,81,53,74,84,20,17,34,73,18,41,16,0,1,0,1,1,1,1,1,0,Malo,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
