PED,UsuarioID,TIPO_CLIENTE_BEME,SEGMENTO_BEME,NANO_SEGMENTO,MICRO_SEGMENTO,MODULO,ZONA,CTA_CTA_BIPERSONAL,CTA_CTA_UNIPERSONAL,CUENTA_PROVEEDOR,CUENTA_RUT,CUENTA_EMPRENDEDOR,CAJA_VECINA,CHEQ_MICROEMPRESA,CHEQ_OTRA,CTA_CTE_OTRA,LINEA_DE_CREDITO,TARJETA,EDAD,COMPORTAMIENTO_SBIF,COMPORTAMIENTO_BEME,SEXO,TIPO_PERSONA,TIPO_SOCIEDAD_CRITERIO_BEME,TRX_APP,TRX_BATCH,TRX_BECO,TRX_Buzonera,TRX_Caja,TRX_Caja_Vecina,TRX_Cajero_Automatico,TRX_Dispensadores,TRX_FALABELLA,TRX_Internet,TRX_Meson,TRX_MYPE,TRX_RedBanc,TRX_RedCompra,TRX_ServiEstado,Uso_Digital_3M,Uso_Web_3M,Uso_App_3M,Uso_Digital_Anual,Uso_Web_Anual,Uso_App_Anual,Con_Clave_Atm,Con_Clave_INET,Hab_BIPass,PERFIL_RIESGO,INF_COMERCIAL,GRP_PROPENSION,TIPO_CLIENTE,TIENE_PREAP,CANAL
20231031,1446064,no deudor,COMERCIO,COMERCIO INFORMAL Y SEMIFORMAL,FERIA ESTABLECIDA,I Región,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,1,54,EXCELENTE,EXCELENTE,F,1,Sin identifcar,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,BUENO,NO SUJETO DE CREDITO ,[3] Baja propensión,Castigado o sin Producto ,No,
20231031,3760968,deudor comercial,COMERCIO,COMERCIO DE BARRIO,ALMACENES PEQUEÑOS (VENTA DE ALIMENTOS),X Región de los Lagos,ZONA SUR,0,0,0,1,0,0,1,0,0,0,0,57,EXCELENTE,EXCELENTE,F,1,Sin identifcar,70.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,1,1,1,1,1,1,1,1,BUENO,SUJETO DE CREDITO - EVALUABLE,[2] Media Propensión,Cliente no Financiado,No,
20231031,2685162,deudor comercial,PESCA,PESCADOR ARTESANAL,ORILLERO; ALGUERO;BUZO APNEA,II Región,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,0,57,EXCELENTE,MALO,M,1,Sin identifcar,0.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,1,1,BUENO,SUJETO DE CREDITO - EVALUABLE,[1] Alta Propensión,Cliente no Financiado,SI,SALESFORCE - WEB/
20231031,2425078,castigado,TRANSPORTE,PASAJEROS,TAXI COLECTIVO (N.I.P),II Región,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,0,56,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),MALO,M,1,Sin identifcar,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,BUENO,SUJETO DE CREDITO - EVALUABLE,[2] Media Propensión,Cliente no Financiado,SI,RED SUCURSALES
20231031,1285002,no deudor,AGRICOLA,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,IX Región Norte,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,56,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),SIN COMPORTAMIENTO BEME (BUENO),M,1,Sin identifcar,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,BUENO,NO SUJETO DE CREDITO ,[2] Media Propensión,Cliente no Financiado,No,
20231031,4380929,deudor comercial,AGRICOLA,PLANTAS AROMATICAS O MEDICINALES,PLANTAS AROMATICAS  O MEDICINALES,IV Región,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,57,EXCELENTE,EXCELENTE,F,1,Sin identifcar,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,MALO,SUJETO DE CREDITO - EVALUABLE,[2] Media Propensión,Cliente no Financiado,No,
20231031,2389779,deudor comercial,AGRICOLA,PECUARIOS,CAPRINOS,IV Región,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,56,EXCELENTE,MALO,M,1,Sin identifcar,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,MALO,NO SUJETO DE CREDITO ,[2] Media Propensión,Cliente no Financiado,No,
20231031,1086302,deudor comercial,AGRICOLA,HORTALIZAS,HOTALIZAS FRESCAS,X Región de los Lagos,ZONA SUR,0,0,0,1,0,0,1,0,0,0,0,57,BUENO,REGULAR,F,1,Sin identifcar,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,1,1,BUENO,SUJETO DE CREDITO - EVALUABLE,[1] Alta Propensión,Cliente no Financiado,SI,RED SUCURSALES
20231031,51883,no deudor,OMS,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,XII Región,ZONA SUR,0,0,0,1,0,0,1,0,0,0,0,45,EXCELENTE,SIN COMPORTAMIENTO BEME (BUENO),F,1,Sin identifcar,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,BUENO,NO SUJETO DE CREDITO ,[2] Media Propensión,Cliente no Financiado,SI,SALESFORCE -CCL
20231031,1765155,deudor comercial,COMERCIO,COMERCIO DE BARRIO,ALMACENES PEQUEÑOS (VENTA DE ALIMENTOS),VIII Región Bio Bio Norte,ZONA SUR,0,0,0,1,0,1,1,0,0,1,0,53,EXCELENTE,SIN COMPORTAMIENTO BEME (BUENO),M,1,Sin identifcar,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,1,1,1,MALO,NO SUJETO DE CREDITO ,[2] Media Propensión,Cliente no Financiado,No,
20231031,257672,no deudor,AGRICOLA,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,IX Región Sur,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,56,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),SIN COMPORTAMIENTO BEME (BUENO),F,1,Sin identifcar,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,EXCELENTE,SUJETO DE CREDITO - EVALUABLE,[1] Alta Propensión,Cliente no Financiado,SI,VENTA CENTRALIZADA
20231031,4795013,sin producto,PESCA,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,XIV Región de los Lagos,ZONA SUR,0,0,0,0,0,0,0,0,0,0,0,56,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),SIN COMPORTAMIENTO BEME (BUENO),M,1,Sin identifcar,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,BUENO,CON OBSERVACIONES - EVALUABLE,[2] Media Propensión,Cliente no Financiado,SI,CENTA CENTRALIZADA
20231031,1950880,no deudor,AGRICOLA,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,X Región de los Lagos,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,58,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),SIN COMPORTAMIENTO BEME (BUENO),F,1,Sin identifcar,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,1,0,1,MALO,NO SUJETO DE CREDITO ,[3] Baja propensión,Castigado o sin Producto ,No,
20231031,3942754,castigado,COMERCIO,COMERCIO DETALLISTA,COMERCIO DE ARTICULOS Y ARTEFACTOS USADOS N.C.P.,XIV Región de los Lagos,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,54,REGULAR,MALO,F,1,Sin identifcar,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,1,0,1,1,1,1,1,1,MALO,SUJETO DE CREDITO - EVALUABLE,[3] Baja propensión,Castigado o sin Producto ,No,
20231031,1024256,no deudor,PESCA,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,XI Región de los Lagos,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,55,REGULAR,SIN COMPORTAMIENTO BEME (REGULAR),F,1,Sin identifcar,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,MALO,NO SUJETO DE CREDITO ,[3] Baja propensión,Cliente no Financiado,SI,RED SUCURSALES
20231031,2588466,no deudor,COMERCIO,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,III Región,ZONA NORTE,0,0,0,1,0,0,0,1,0,0,0,55,REGULAR,SIN COMPORTAMIENTO BEME (REGULAR),F,1,Sin identifcar,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,MALO,SUJETO DE CREDITO - EVALUABLE,[2] Media Propensión,Cliente no Financiado,No,
20231031,1598881,castigado,COMERCIO,COMERCIO DETALLISTA,VENTA DE ARTICULOS DE FERRETERIA Y MATERIALES DE CONSTRUCCION,VIII Región Bio Bio Sur,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,57,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),MALO,M,1,Sin identifcar,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,BUENO,NO SUJETO DE CREDITO ,[3] Baja propensión,Cliente no Financiado,SI,RED SUCURSALES
20231031,850967,castigado,COMERCIO,COMERCIO DETALLISTA,SIN MICRO SEGMENTO,V Región Cordillera,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,0,52,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),MALO,F,1,Sin identifcar,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,BUENO,SUJETO DE CREDITO - EVALUABLE,[2] Media Propensión,Cliente no Financiado,No,
20231031,1703190,no deudor,OMS,OFICIO,CONTRATISTAS,VI Región,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,0,55,EXCELENTE,BUENO,M,1,Sin identifcar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,1,1,BUENO,SUJETO DE CREDITO - EVALUABLE,[1] Alta Propensión,Cliente no Financiado,SI,SALESFORCE - WEB/
20231031,2374216,no deudor,TURISMO,ALOJAMIENTO,CABANAS,VI Región,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,0,54,EXCELENTE,SIN COMPORTAMIENTO BEME (BUENO),F,1,Sin identifcar,65.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,1,1,1,1,1,1,1,1,1,EXCELENTE,SUJETO DE CREDITO - EVALUABLE,[1] Alta Propensión,Cliente no Financiado,No,
20231031,2113541,deudor comercial,COMERCIO,COMERCIO INFORMAL Y SEMIFORMAL,SUPLEMENTO,VIII Region Cordillera,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,56,EXCELENTE,EXCELENTE,F,1,Sin identifcar,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,MALO,NO SUJETO DE CREDITO ,[3] Baja propensión,Castigado o sin Producto ,No,
20231031,4339496,no deudor,COMERCIO,COMERCIO DETALLISTA,COMPRA O VENTA DE VEHICULOS NUEVOS O USADOS,IX Región Sur,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,57,EXCELENTE,BUENO,M,1,99,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,BUENO,SUJETO DE CREDITO - EVALUABLE,[3] Baja propensión,Cliente no Financiado,SI,RED SUCURSALES
20231031,1810996,deudor comercial,TRANSPORTE,CARGA,TRANSPORTE DE CARGA,VIII Región Cordillera,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,51,REGULAR,SIN COMPORTAMIENTO BEME (REGULAR),F,1,Sin identifcar,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0,0,0,1,0,1,1,0,0,MALO,CON OBSERVACIONES - EVALUABLE,[2] Media Propensión,Cliente Financiado,No,
20231031,2434510,deudor comercial,COMERCIO,COMERCIO DETALLISTA,SIN MICRO SEGMENTO,VII Región,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,56,REGULAR,EXCELENTE,M,1,Sin identifcar,14.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,EXCELENTE,SUJETO DE CREDITO - EVALUABLE,[3] Baja propensión,Cliente Financiado,No,
20231031,3912529,no deudor,AGRICOLA,CEREALES,TRIGO,VIII Región,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,55,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),SIN COMPORTAMIENTO BEME (BUENO),M,1,Sin identifcar,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,BUENO,SUJETO DE CREDITO - EVALUABLE,[2] Media Propensión,Cliente no Financiado,No,
20231031,2130522,castigado,PESCA,PESCADOR ARTESANAL,PESCADOR,X Región de los Lagos,ZONA SUR,0,0,0,1,0,0,1,0,0,0,0,57,EXCELENTE,MALO,M,1,Sin identifcar,1.0,0.0,0.0,0.0,3.0,8.0,15.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,1,0,1,1,0,1,1,0,1,MALO,NO SUJETO DE CREDITO ,[2] Media Propensión,Castigado o sin Producto ,No,
20231031,432422,castigado,OMS,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,Metrop. Norte,ZONA CENTRO,0,0,0,1,0,0,0,0,0,0,0,55,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),MALO,F,1,Sin identifcar,38.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,1,1,1,MALO,NO SUJETO DE CREDITO ,[1] Alta Propensión,Cliente no Financiado,SI,RED SUCURSALES
20231031,1664690,no deudor,TRANSPORTE,PASAJEROS,TAXI COLECTIVO (N.I.P),VI Región,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,0,59,EXCELENTE,SIN COMPORTAMIENTO BEME (BUENO),F,1,Sin identifcar,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,MALO,NO SUJETO DE CREDITO ,[3] Baja propensión,Cliente no Financiado,SI,SALESFORCE - CCL
20231031,2539046,no deudor,COMERCIO,COMERCIO DETALLISTA,COMERCIO DE VERDURAS Y FRUTAS (VERDULERIA),V Región Cordillera,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,0,56,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),SIN COMPORTAMIENTO BEME (BUENO),M,1,Sin identifcar,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,MALO,NO SUJETO DE CREDITO ,[3] Baja propensión,Castigado o sin Producto ,No,
20231031,1715284,no deudor,COMERCIO,COMERCIO INFORMAL Y SEMIFORMAL,FERIA ESTABLECIDA,I Región,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,1,54,EXCELENTE,EXCELENTE,F,1,Sin identifcar,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,BUENO,NO SUJETO DE CREDITO ,[3] Baja propensión,Castigado o sin Producto ,No,
20231031,4780346,deudor comercial,COMERCIO,COMERCIO DE BARRIO,ALMACENES PEQUEÑOS (VENTA DE ALIMENTOS),X Región de los Lagos,ZONA SUR,0,0,0,1,0,0,1,0,0,0,0,57,EXCELENTE,EXCELENTE,F,1,Sin identifcar,70.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1,1,1,1,1,1,1,1,1,BUENO,SUJETO DE CREDITO - EVALUABLE,[2] Media Propensión,Cliente no Financiado,No,
20231031,126893,deudor comercial,PESCA,PESCADOR ARTESANAL,ORILLERO; ALGUERO;BUZO APNEA,II Región,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,0,57,EXCELENTE,MALO,M,1,Sin identifcar,0.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,1,1,BUENO,SUJETO DE CREDITO - EVALUABLE,[1] Alta Propensión,Cliente no Financiado,SI,SALESFORCE - WEB/
20231031,4600308,castigado,TRANSPORTE,PASAJEROS,TAXI COLECTIVO (N.I.P),II Región,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,0,56,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),MALO,M,1,Sin identifcar,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,BUENO,SUJETO DE CREDITO - EVALUABLE,[2] Media Propensión,Cliente no Financiado,SI,RED SUCURSALES
20231031,164628,no deudor,AGRICOLA,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,IX Región Norte,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,56,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),SIN COMPORTAMIENTO BEME (BUENO),M,1,Sin identifcar,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,BUENO,NO SUJETO DE CREDITO ,[2] Media Propensión,Cliente no Financiado,No,
20231031,1811897,deudor comercial,AGRICOLA,PLANTAS AROMATICAS O MEDICINALES,PLANTAS AROMATICAS  O MEDICINALES,IV Región,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,57,EXCELENTE,EXCELENTE,F,1,Sin identifcar,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,MALO,SUJETO DE CREDITO - EVALUABLE,[2] Media Propensión,Cliente no Financiado,No,
20231031,4986308,deudor comercial,AGRICOLA,PECUARIOS,CAPRINOS,IV Región,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,56,EXCELENTE,MALO,M,1,Sin identifcar,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,MALO,NO SUJETO DE CREDITO ,[2] Media Propensión,Cliente no Financiado,No,
20231031,576623,deudor comercial,AGRICOLA,HORTALIZAS,HOTALIZAS FRESCAS,X Región de los Lagos,ZONA SUR,0,0,0,1,0,0,1,0,0,0,0,57,BUENO,REGULAR,F,1,Sin identifcar,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,1,1,BUENO,SUJETO DE CREDITO - EVALUABLE,[1] Alta Propensión,Cliente no Financiado,SI,RED SUCURSALES
20231031,578918,no deudor,OMS,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,XII Región,ZONA SUR,0,0,0,1,0,0,1,0,0,0,0,45,EXCELENTE,SIN COMPORTAMIENTO BEME (BUENO),F,1,Sin identifcar,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,BUENO,NO SUJETO DE CREDITO ,[2] Media Propensión,Cliente no Financiado,SI,SALESFORCE -CCL
20231031,3487866,deudor comercial,COMERCIO,COMERCIO DE BARRIO,ALMACENES PEQUEÑOS (VENTA DE ALIMENTOS),VIII Región Bio Bio Norte,ZONA SUR,0,0,0,1,0,1,1,0,0,1,0,53,EXCELENTE,SIN COMPORTAMIENTO BEME (BUENO),M,1,Sin identifcar,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,1,1,1,MALO,NO SUJETO DE CREDITO ,[2] Media Propensión,Cliente no Financiado,No,
20231031,3139611,no deudor,AGRICOLA,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,IX Región Norte,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,56,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),SIN COMPORTAMIENTO BEME (BUENO),F,1,Sin identifcar,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,EXCELENTE,SUJETO DE CREDITO - EVALUABLE,[1] Alta Propensión,Cliente no Financiado,SI,VENTA CENTRALIZADA
20231031,1362502,sin producto,PESCA,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,X Región de los Lagos,ZONA SUR,0,0,0,0,0,0,0,0,0,0,0,56,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),SIN COMPORTAMIENTO BEME (BUENO),M,1,Sin identifcar,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,BUENO,CON OBSERVACIONES - EVALUABLE,[2] Media Propensión,Cliente no Financiado,SI,CENTA CENTRALIZADA
20231031,934525,no deudor,AGRICOLA,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,X Región de los Lagos,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,58,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),SIN COMPORTAMIENTO BEME (BUENO),F,1,Sin identifcar,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,1,0,1,MALO,NO SUJETO DE CREDITO ,[3] Baja propensión,Castigado o sin Producto ,No,
20231031,3706438,castigado,COMERCIO,COMERCIO DETALLISTA,COMERCIO DE ARTICULOS Y ARTEFACTOS USADOS N.C.P.,XIV Región de los Lagos,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,54,REGULAR,MALO,F,1,Sin identifcar,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,1,0,1,1,1,1,1,1,MALO,SUJETO DE CREDITO - EVALUABLE,[3] Baja propensión,Castigado o sin Producto ,No,
20231031,1987772,no deudor,PESCA,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,X Región de los Lagos,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,55,REGULAR,SIN COMPORTAMIENTO BEME (REGULAR),F,1,Sin identifcar,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,MALO,NO SUJETO DE CREDITO ,[3] Baja propensión,Cliente no Financiado,SI,RED SUCURSALES
20231031,2554716,no deudor,COMERCIO,SIN NANO SEGMENTO,SIN MICRO SEGMENTO,II Región,ZONA NORTE,0,0,0,1,0,0,0,1,0,0,0,55,REGULAR,SIN COMPORTAMIENTO BEME (REGULAR),F,1,Sin identifcar,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,MALO,SUJETO DE CREDITO - EVALUABLE,[2] Media Propensión,Cliente no Financiado,No,
20231031,2991099,castigado,COMERCIO,COMERCIO DETALLISTA,VENTA DE ARTICULOS DE FERRETERIA Y MATERIALES DE CONSTRUCCION,VIII Región Bio Bio Sur,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,57,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),MALO,M,1,Sin identifcar,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,BUENO,NO SUJETO DE CREDITO ,[3] Baja propensión,Cliente no Financiado,SI,RED SUCURSALES
20231031,3017073,castigado,COMERCIO,COMERCIO DETALLISTA,SIN MICRO SEGMENTO,V Región Cordillera,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,0,52,BUENO (CLIENTE SIN ACTIVIDAD SBIF EN LOS ULTIMOS 6 MESES),MALO,F,1,Sin identifcar,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,BUENO,SUJETO DE CREDITO - EVALUABLE,[2] Media Propensión,Cliente no Financiado,No,
20231031,3839679,no deudor,OMS,OFICIO,CONTRATISTAS,VI Región,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,0,55,EXCELENTE,BUENO,M,1,Sin identifcar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,1,1,BUENO,SUJETO DE CREDITO - EVALUABLE,[1] Alta Propensión,Cliente no Financiado,SI,SALESFORCE - WEB/
20231031,3831365,no deudor,TURISMO,ALOJAMIENTO,CABANAS,VI Región,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,0,54,EXCELENTE,SIN COMPORTAMIENTO BEME (BUENO),F,1,Sin identifcar,65.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,1,1,1,1,1,1,1,1,1,EXCELENTE,SUJETO DE CREDITO - EVALUABLE,[1] Alta Propensión,Cliente no Financiado,No,
20231031,4535044,deudor comercial,COMERCIO,COMERCIO INFORMAL Y SEMIFORMAL,SUPLEMENTO,VIII Region Cordillera,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,56,EXCELENTE,EXCELENTE,F,1,Sin identifcar,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,MALO,NO SUJETO DE CREDITO ,[3] Baja propensión,Castigado o sin Producto ,No,
20231031,3767903,no deudor,COMERCIO,COMERCIO DETALLISTA,COMPRA O VENTA DE VEHICULOS NUEVOS O USADOS,IX Región Sur,ZONA SUR,0,0,0,1,0,0,0,0,0,0,0,57,EXCELENTE,BUENO,M,1,99,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,BUENO,SUJETO DE CREDITO - EVALUABLE,[3] Baja propensión,Cliente no Financiado,SI,RED SUCURSALES
20231031,2261756,deudor comercial,TRANSPORTE,CARGA,TRANSPORTE DE CARGA,III Región ,ZONA NORTE,0,0,0,1,0,0,0,0,0,0,0,51,REGULAR,SIN COMPORTAMIENTO BEME (REGULAR),F,1,Sin identifcar,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0,0,0,1,0,1,1,0,0,MALO,CON OBSERVACIONES - EVALUABLE,[2] Media Propensión,Cliente Financiado,No,
